InNum,ProQANumber,CallDateTime,Timestamp,Address,AptLot,lng,lat,GridLoc,Disp,PDids,ExtNatureDisplayName,Report,PolArea,DOW,HourNum
2015138020,,8/2/15 21:26,1438568779,5310 ST CHARLES RD E-BC,,-92.25622819,38.95702241,29101B,2,200,911 CHECKS,,80N,Sunday,21
2015138005,,8/2/15 21:07,1438567675,1018 CLAUDELL LN-CO,,-92.36549,38.96286,28102A,2,200,911 CHECKS,,10W,Sunday,21
2015137998,P40292,8/2/15 20:49,1438566568,I70 DR SOUTHWEST-CO/STADIUM BLVD N-CO,,-92.3712,38.9667,28101A,2,200,ACCIDENT,,10W,Sunday,20
2015138032,P40291,8/2/15 20:45,1438566305,200 BLK ASH ST W-CO,,-92.3415,38.9543,28123P,2,200,SUSPICIOUS INCIDENT,,50E,Sunday,20
2015137987,,8/2/15 20:43,1438566224,BROADWAY E-CO/WAUGH ST-CO,,-92.3237,38.9515,29073R,2,200,TRAFFIC STOP,,70D,Sunday,20
2015137997,F29296,8/2/15 20:42,1438566150,1004 STADIUM BLVD N-CO,A,-92.37071,38.96591,28102A,9,200,ACCIDENT,,10W,Sunday,20
2015137983,,8/2/15 20:34,1438565673,WATSON PL-CO/WOODSON WY-CO,,-92.3267,38.9474,28132Q,7,200,PARKING VIOLATION,,MUPD,Sunday,20
2015138043,P40290,8/2/15 20:34,1438565663,GARTH AV N-CO/BUSINESS LOOP 70 E-CO,,-92.3386,38.9652,28013R,9,200,SUSPICIOUS PERSON,,10E,Sunday,20
2015137984,,8/2/15 20:31,1438565497,BROADFIELD DR-CO/BROADWAY W-CO,,-92.3847,38.9551,28162A,1,200,LEAVING THE SCENE ACCIDENT,2015-008555,50W,Sunday,20
2015138041,P40288,8/2/15 20:22,1438564926,32 POPLAR HILL DR E-CO,,-92.34492,38.88768,33011B,2,200,HARASSMENT,,60W,Sunday,20
2015137980,P40287,8/2/15 20:21,1438564894,1800 I70 DR SOUTHWEST-CO,308,-92.36555,38.96542,28102A,2,200,DISTURBANCE,,10W,Sunday,20
2015137979,,8/2/15 20:18,1438564730,111 GIPSON ST-CO,,-92.33934,38.97711,28011P,2,200,DISTURBANCE,,10E,Sunday,20
2015137976,,8/2/15 20:14,1438564468,1416 GRINDSTONE PLAZA DR-CO,,-92.31878,38.91137,29303A,2,200,911 CHECKS,,60E,Sunday,20
2015137975,P40285,8/2/15 20:09,1438564194,111 HITT ST-CO,,-92.32589,38.94965,28124S,2,200,HARASSMENT,,70D,Sunday,20
2015137974,,8/2/15 20:09,1438564164,4800 CASTLEWOOD CT-CO,,-92.40574,38.9498,28172A,2,200,SPECIAL ASSIGNMENT,,50W,Sunday,20
2015138035,P40284,8/2/15 20:07,1438564071,3501 GREELEY DR-CO,,-92.28406,39.00408,24281A,2,200,ACCIDENT,,30N,Sunday,20
2015137977,P40283,8/2/15 19:59,1438563543,3100 STADIUM BLVD E-CO,CLUBHOU,-92.29236,38.93106,29202A,12,200,LAW ALARM,,80S,Sunday,19
2015137967,P40282,8/2/15 19:55,1438563333,923 COOPER DR NORTH-CO,,-92.32797,38.90904,28254A,2,200,TRESPASS SUBJECT,,60E,Sunday,19
2015137968,P40281,8/2/15 19:42,1438562562,601 BUSINESS LOOP 70 W-CO,134A,-92.34531,38.96737,28024A,2,200,TRESPASSING,,20W,Sunday,19
2015137962,P40280,8/2/15 19:41,1438562516,111 STADIUM BLVD N-CO,260,-92.37278,38.95688,28104A,2,200,MISSING PERSON,,50E,Sunday,19
2015137963,P40279,8/2/15 19:38,1438562305,1507 GREENSBORO DR-CO,,-92.31611,39.00741,24301B,2,200,TRESPASSING,,30N,Sunday,19
2015137964,P40278,8/2/15 19:34,1438562050,5700 ST CHARLES RD E-CO,,-92.2507,38.96277,29034B,9,200,DWI,,40E,Sunday,19
2015137959,,8/2/15 19:27,1438561664,STADIUM BLVD S-CO/ROLLINS RD-CO,,-92.3715,38.9466,28154A,2,200,C&I DRIVING,,50E,Sunday,19
2015137956,P40274,8/2/15 19:14,1438560845,503 WORLEY ST W-CO,,-92.3452,38.95971,28112Q,2,200,DWI,,20WP,Sunday,19
2015137951,P40273,8/2/15 18:58,1438559880,4512 ORCHARD LN-CO,,-92.26825,38.97096,29042A,4,200,DISTURBANCE,,40E,Sunday,18
2015137948,,8/2/15 18:56,1438559809,101 FOURTH ST S-CO,,-92.33325,38.9504,28124R,2,200,CHECK SUBJECT,,70DP,Sunday,18
2015137957,P40271,8/2/15 18:46,1438559195,213 ANN ST N-CO,3,-92.31491,38.9548,29073Q,2,200,HARASSMENT,,70,Sunday,18
2015137943,,8/2/15 18:41,1438558916,101 FOURTH ST S-CO,,-92.33325,38.9504,28124R,2,200,ASSIST FIRE,,70DP,Sunday,18
2015137946,P40269,8/2/15 18:35,1438558554,1709 RIDGEMONT-CO,,-92.36425,38.93773,28222A,1,200,LARCENY MV,2015-008552,50W,Sunday,18
2015137965,P40267,8/2/15 18:27,1438558061,102 GARTH AV S-CO,,-92.33882,38.95001,28131P,2,200,LARCENY,,50E,Sunday,18
2015137935,,8/2/15 18:25,1438557952,1290 I70 E-CO,,-92.2923,38.9617,29082U,10,200,TRAFFIC STOP,,40E,Sunday,18
2015137934,,8/2/15 18:24,1438557890,PARK AV-CO/ST JOSEPH ST-CO,,-92.3228,38.9558,29073P,2,200,TRAFFIC STOP,,20E,Sunday,18
2015137933,P40266,8/2/15 18:18,1438557511,4821 CLARK LN-CO,105,-92.26266,38.9662,29101A,2,200,CIVIL MATTER,,40E,Sunday,18
2015137932,P40265,8/2/15 18:13,1438557209,HICKAM DR-CO/CLARK LN-CO,,-92.2764,38.9638,29043A,2,200,TRAFFIC,,40E,Sunday,18
2015137920,,8/2/15 17:55,1438556114,2712 CHAPEL WOOD VIEW-CO,,-92.37933,38.93255,28221A,2,200,911 CHECKS,,50W,Sunday,17
2015137917,,8/2/15 17:53,1438555993,4 BUSINESS LOOP 70 E-CO,,-92.338,38.96488,28013S,2,200,911 CHECKS,,20E,Sunday,17
2015137915,P40261,8/2/15 17:47,1438555657,2900 PARIS RD-CO,B,-92.29337,38.97944,24323A,2,200,TRESPASSING,,40W,Sunday,17
2015137923,P40260,8/2/15 17:44,1438555478,2900 MEXICO GRAVEL RD-CO,,-92.29421,38.97741,24323A,1,200,SUSPICIOUS PERSON,2015-008551,40W,Sunday,17
2015137914,,8/2/15 17:42,1438555353,101 ALBANY DR-CO,A,-92.28914,38.95104,29084A,2,200,911 CHECKS,,80N,Sunday,17
2015137913,P40259,8/2/15 17:38,1438555128,3001 BROADWAY W-CO,,-92.38247,38.95696,28162A,9,200,DWI,,50W,Sunday,17
2015137907,,8/2/15 17:32,1438554745,2111 PRIMROSE DR-CO,,-92.37263,38.97637,28031A,2,200,DISTURBANCE,,10W,Sunday,17
2015137905,P40256,8/2/15 17:15,1438553712,905 SAFARI DR-CO,105,-92.32604,38.98699,23362A,2,200,LOCKOUT,,10E,Sunday,17
2015137900,P40254,8/2/15 17:10,1438553445,1600 BROADWAY E-CO,,-92.31585,38.94981,29073S,1,200,LARCENY,2015-008550,70,Sunday,17
2015137898,,8/2/15 17:08,1438553333,1400 BLK RALEIGH DR-CO,,-92.3173,39.001,24301B,2,200,TRAFFIC STOP,,30N,Sunday,17
2015137901,P40251,8/2/15 17:01,1438552905,1704 PROVIDENCE RD N-CO,,-92.33297,38.97052,28014P,2,200,TRESPASSING,,10E,Sunday,17
2015137960,P40249,8/2/15 16:54,1438552456,1132 OLD 63 S-CO,,-92.30958,38.93372,29184A,2,200,AUTO THEFT,,80S,Sunday,16
2015137890,P40248,8/2/15 16:53,1438552388,415 CONLEY RD-CO,3,-92.29669,38.95495,29083A,2,200,DISTURBANCE,,80N,Sunday,16
2015137893,,8/2/15 16:50,1438552216,2300 BERNADETTE DR-CO,,-92.37416,38.96327,28101A,2,200,911 CHECKS,,10W,Sunday,16
2015137921,P40247,8/2/15 16:50,1438552212,1615 BUSINESS LOOP 70 W-CO,,-92.36267,38.97245,28034A,2,200,SUSPICIOUS VEHICLE,,10WP,Sunday,16
2015137895,,8/2/15 16:48,1438552110,127 NORTH CEDAR LAKE DR W-CO,,-92.34573,38.89704,28354A,2,200,911 CHECKS,,60W,Sunday,16
2015137882,F29294,8/2/15 16:44,1438551874,1100 SMILEY LN-CO,,-92.32319,38.99274,24303A,1,200,LEAVING THE SCENE ACCIDENT,2015-008547,30N,Sunday,16
2015137886,P40246,8/2/15 16:44,1438551845,702 WILKES BLVD-CO,,-92.32905,38.9602,28122P,2,200,TRESPASSING,,20E,Sunday,16
2015137894,,8/2/15 16:43,1438551797,3774 SCOTT BLVD S-BC,,0,0,28283B,2,200,911 CHECKS,,50W,Sunday,16
2015137884,,8/2/15 16:42,1438551725,908 HUNTRIDGE DR-CO,,-92.32758,38.9197,28252A,2,200,911 CHECKS,,60E,Sunday,16
2015137883,,8/2/15 16:37,1438551425,1108 LOCUST ST-CO,,-92.32475,38.94929,29181Q,2,200,911 CHECKS,,70,Sunday,16
2015137876,,8/2/15 16:27,1438550831,DERBY RIDGE DR-CO/CITADEL DR-CO,,-92.3128,39.0009,24303A,10,200,TRAFFIC STOP,,30N,Sunday,16
2015137873,,8/2/15 16:22,1438550575,4101 RANGE LINE ST-CO,,-92.32432,38.99226,23362A,2,200,911 CHECKS,,30S,Sunday,16
2015137870,,8/2/15 16:03,1438549407,1705 SPIROS DR-CO,,-92.26483,38.96926,29033A,2,200,911 CHECKS,,40E,Sunday,16
2015137867,,8/2/15 16:00,1438549246,THORNBERRY DR-CO/OAKLAND GRAVEL RD-CO,,-92.3023,38.9938,24293A,2,200,SUSPICIOUS VEHICLE,,30N,Sunday,16
2015137866,,8/2/15 15:59,1438549193,3140 ROCK QUARRY RD-CO,101,-92.31372,38.91544,29301A,2,200,TRESPASS SUBJECT,,80S,Sunday,15
2015137858,,8/2/15 15:41,1438548083,501 PARK AV-CO,,-92.33158,38.95482,28124P,2,200,911 CHECKS,,20E,Sunday,15
2015137859,P40234,8/2/15 15:35,1438547749,1103 MEHL RD-CO,,-92.29771,38.96189,29081A,2,200,AUTO THEFT,,40W,Sunday,15
2015137856,,8/2/15 15:33,1438547591,2201 WORLEY ST W-CO,,-92.37293,38.96308,28101A,2,200,911 CHECKS,,10W,Sunday,15
2015137863,,8/2/15 15:25,1438547143,10 BLK FIFTH ST N-CO,,0,0,28124R,2,200,ASSIST OFFICER,,70D,Sunday,15
2015137849,,8/2/15 15:21,1438546908,3340 VANDIVER DR-CO,,-92.2876,38.97544,29052A,5,200,WARRANT,2015-008542,40W,Sunday,15
2015137835,P40229,8/2/15 14:47,1438544832,801 HARDIN ST-CO,B,-92.3515,38.96199,28112Q,5,200,DISTURBANCE,2015-008544,20W,Sunday,14
2015137828,,8/2/15 14:40,1438544424,413 OAK ST-CO,,-92.34071,38.95724,28123P,1,200,911 CHECKS,2015-008543,20W,Sunday,14
2015137824,,8/2/15 14:35,1438544114,2904 RANGE LINE ST-CO,62,-92.3252,38.98017,23364A,2,200,SUSPICIOUS INCIDENT,2015-008539,30S,Sunday,14
2015137830,P40227,8/2/15 14:32,1438543927,3600 LENOIR ST-CO,,-92.292501,38.912073,29294A,1,200,VANDALISM,2015-008540,80S,Sunday,14
2015137822,P40226,8/2/15 14:30,1438543828,28 EIGHTH ST N-CO,200,-92.32844,38.95232,28124R,13,200,LAW ALARM,,70D,Sunday,14
2015137840,P40225,8/2/15 14:28,1438543691,3340 VANDIVER DR-CO,,-92.2876,38.97544,29052A,1,200,LARCENY MV,2015-008541,40W,Sunday,14
2015137820,,8/2/15 14:17,1438543065,304 NINTH ST S-CO,101,-92.32744,38.94825,28132Q,2,200,911 CHECKS,,70D,Sunday,14
2015137817,P40223,8/2/15 13:52,1438541574,504 FAY ST-CO,,-92.32234,38.95733,29071R,12,200,LAW ALARM,,20E,Sunday,13
2015137838,P40222,8/2/15 13:50,1438541435,1800 BURLINGTON ST-CO,,-92.30874,38.97046,29064A,2,200,LAW ALARM,,30S,Sunday,13
2015137842,,8/2/15 13:26,1438539981,1524 RALEIGH DR-CO,,-92.31479,39.00077,24301B,2,200,911 CHECKS,,30N,Sunday,13
2015137808,,8/2/15 13:04,1438538698,BERNADETTE DR-CO/STADIUM BLVD N-CO,,-92.3712,38.9653,28101A,2,200,911 CHECKS,,10W,Sunday,13
2015137871,P40218,8/2/15 12:51,1438537875,1817 BROADWAY W-CO,A,-92.36521,38.95652,28152A,1,200,RECOVER PROPERTY,2015-008546,50E,Sunday,12
2015137806,P40215,8/2/15 12:44,1438537442,3600 BLK LENOIR ST-CO,,-92.29249,38.91221,29294A,2,200,RECOVER PROPERTY,,80S,Sunday,12
2015137780,,8/2/15 11:59,1438534793,811 CHARLES ST-CO,,-92.30917,38.96029,29072A,2,200,911 CHECKS,,80N,Sunday,11
2015137776,P40212,8/2/15 11:49,1438534152,253 NORTH CEDAR LAKE DR E-CO,,0,0,28363A,12,200,LAW ALARM,,60W,Sunday,11
2015137777,,8/2/15 11:47,1438534023,415 GARTH AV N-CO,202,-92.33949,38.95772,28123Q,1,200,DISTURBANCE,2015-008538,20W,Sunday,11
2015137773,,8/2/15 11:44,1438533866,3806 ASPEN HEIGHTS PKWY-CO,,-92.29925,38.90763,29293A,2,200,911 CHECKS,,80S,Sunday,11
2015137781,P40210,8/2/15 11:43,1438533797,NIFONG BLVD E-CO/PROVIDENCE RD S-CO,,-92.3349,38.9102,28254A,2,200,ACCIDENT,,60E,Sunday,11
2015137766,,8/2/15 11:20,1438532433,603 CLAUDELL LN-CO,,-92.36507,38.96173,28102A,2,200,911 CHECKS,,10W,Sunday,11
2015137764,P40207,8/2/15 11:20,1438532411,415 CONLEY RD-CO,3,-92.29669,38.95495,29083A,2,200,SUSPICIOUS INCIDENT,,80N,Sunday,11
2015137763,,8/2/15 11:11,1438531877,2814 BLUE RIDGE RD-CO,,-92.29467,38.98526,24321A,2,200,911 CHECKS,,30N,Sunday,11
2015137759,,8/2/15 11:09,1438531775,608 CLAUDELL LN-CO,,-92.36455,38.96202,28102A,2,200,911 CHECKS,,10W,Sunday,11
2015137757,,8/2/15 11:05,1438531548,2923 LEEWAY DR-CO,E,-92.29422,38.9867,24321A,2,200,911 CHECKS,,30N,Sunday,11
2015137754,,8/2/15 10:59,1438531187,FOURTH ST N-CO/BROADWAY E-CO,,-92.333,38.9517,28124R,2,200,911 CHECKS,,70D,Sunday,10
2015137752,,8/2/15 10:49,1438530544,3511 CLARK LN-CO,A,-92.28396,38.96522,29082A,2,200,911 CHECKS,,40E,Sunday,10
2015137749,P40205,8/2/15 10:22,1438528951,1800 I70 DR SOUTHWEST-CO,124,-92.36555,38.96542,28102A,2,200,CIVIL MATTER,,10W,Sunday,10
2015137772,,8/2/15 10:18,1438528730,BROADFIELD DR-CO/BROADWAY W-CO,,-92.3847,38.9551,28162A,2,200,LEAVING THE SCENE ACCIDENT,,50W,Sunday,10
2015137744,,8/2/15 10:12,1438528326,PARIS RD-CO/COLLEGE AV N-CO,,-92.3216,38.9564,29071P,10,200,TRAFFIC STOP,,70,Sunday,10
2015137829,P40204,8/2/15 10:11,1438528268,1903 MIRTLE GROVE CT-CO,,-92.31125,38.91005,29304A,1,200,BURGLARY,2015-008545,60E,Sunday,10
2015137746,P40203,8/2/15 10:10,1438528227,1701 KATHY DR-CO,,-92.3477,38.97009,28024A,12,200,LAW ALARM,,10E,Sunday,10
2015137743,,8/2/15 10:08,1438528135,KEENE ST N-CO/ST CHARLES RD-CO,,-92.2906,38.9488,29084A,2,200,ASSIST OFFICER,,80N,Sunday,10
2015137879,P40202,8/2/15 10:01,1438527680,1401 FORUM BLVD-CO,105,-92.3611,38.93581,28231A,2,200,VANDALISM,,50W,Sunday,10
2015137740,P40200,8/2/15 9:44,1438526658,3850 RANGE LINE ST-CO,,-92.32397,38.9891,23362A,2,200,CIVIL MATTER,,30S,Sunday,9
2015137926,P40199,8/2/15 9:42,1438526542,1400 BLK GARY ST-CO,,-92.3598,38.9546,28113Q,1,200,RECOVER PROPERTY,2015-008553,50E,Sunday,9
2015137816,P40198,8/2/15 9:36,1438526196,2904 RANGE LINE ST-CO,53,-92.32518,38.98047,23364A,2,200,VANDALISM,,30S,Sunday,9
2015137736,M78374,8/2/15 9:36,1438526187,2403 RANGE LINE ST-CO,B,-92.32684,38.97597,28012A,2,200,ASSIST MEDICS,,30S,Sunday,9
2015137729,P40197,8/2/15 9:20,1438525213,1704 COUNTRY SIDE LN-CO,,-92.2999,38.96958,29053A,2,200,DISTURBANCE,,40W,Sunday,9
2015137726,P40194,8/2/15 8:34,1438522445,2504 ANDY DR-CO,,-92.305,38.97651,29062A,1,200,LARCENY,2015-008534,30S,Sunday,8
2015137718,,8/2/15 8:30,1438522208,I70 E-CO/LAKE OF THE WOODS EXIT-CO,,-92.2532,38.96,29102W,2,200,TRAFFIC STOP,,40E,Sunday,8
2015137716,,8/2/15 8:25,1438521952,3611 BLK PRESCOTT DR-CO,,0,0,29304A,2,200,TRAFFIC HAZARD,,60E,Sunday,8
2015137721,P40193,8/2/15 8:24,1438521858,2000 HOLLY AV-CO,,-92.30898,38.97524,29062A,1,200,LARCENY MV,2015-008533,30S,Sunday,8
2015137717,P40191,8/2/15 8:19,1438521586,1100 MEHL RD-CO,,-92.29709,38.96176,29081A,2,200,AUTO THEFT,,40W,Sunday,8
2015137719,P40190,8/2/15 7:46,1438519576,506 COLLEGE AV N-CO,,-92.32123,38.95733,29071P,1,200,BURGLARY,2015-008535,70,Sunday,7
2015137711,M78369,8/2/15 7:30,1438518613,110 WEST BRIARWOOD LN-CO,,-92.37025,38.95203,28152A,1,200,ASSIST MEDICS,2015-008529,50E,Sunday,7
2015137710,P40189,8/2/15 7:27,1438518471,2609 EASTWOOD DR-CO,136,-92.29805,38.96462,29053A,1,200,LARCENY MV,2015-008531,40W,Sunday,7
2015137720,P40188,8/2/15 7:27,1438518445,3486 ROCK QUARRY RD-CO,,-92.312712,38.911718,29304A,1,200,BURGLARY,2015-008532,60E,Sunday,7
2015137708,P40187,8/2/15 7:21,1438518108,3602 LUPINE DR-CO,,-92.30457,38.91041,29304A,2,200,TRESPASSING,,60E,Sunday,7
2015137688,,8/2/15 5:51,1438512685,1121 BUSINESS LOOP 70 E-CO,,-92.32327,38.96456,29063Q,2,200,CHECK SUBJECT,,20E,Sunday,5
2015137685,P40184,8/2/15 4:30,1438507803,906 BROADHEAD ST-CO,,-92.35151,38.95722,28114P,1,200,LARCENY,2015-008526,20W,Sunday,4
2015137673,,8/2/15 4:29,1438507758,1010 RANGE LINE ST-CO,,-92.32414,38.96198,28122Q,2,200,CHECK SUBJECT,,20E,Sunday,4
2015137672,P40183,8/2/15 4:20,1438507207,900 WILKES BLVD-CO,,0,0,28122Q,2,200,DISTURBANCE,,20E,Sunday,4
2015137664,P40182,8/2/15 3:55,1438505735,STADIUM BLVD W-CO/FORUM BLVD-CO,,-92.3593,38.9381,28231A,2,200,DWI,,50E,Sunday,3
2015137660,P40179,8/2/15 3:33,1438504433,1800 MARY ELLEN DR-CO,,-92.31048,38.99216,24312A,2,200,ASSIST OTHER AGENCY,,30N,Sunday,3
2015137656,,8/2/15 3:24,1438503895,3009 PARIS RD-CO,L,-92.29268,38.98173,24324A,2,200,SUSPICIOUS VEHICLE,,40W,Sunday,3
2015137655,,8/2/15 3:17,1438503430,PERSHING RD-CO/WORLEY ST W-CO,,-92.3574,38.9599,28111A,2,200,911 CHECKS,,20W,Sunday,3
2015137654,P40177,8/2/15 3:08,1438502937,300 BLK PROVIDENCE RD N-CO,,-92.3342,38.9555,28124P,2,200,TRAFFIC HAZARD,,20E,Sunday,3
2015137659,P40175,8/2/15 2:58,1438502283,3305 GREEN RIDGE RD-CO,,-92.2967,38.98395,24323A,9,200,DISTURBANCE,,30S,Sunday,2
2015137647,,8/2/15 2:56,1438502219,1306 RANGE LINE ST-CO,,-92.32419,38.96485,28014Q,1,200,WARRANT,2015-008521,30S,Sunday,2
2015137646,,8/2/15 2:55,1438502111,904 VANDIVER DR-CO,,-92.32614,38.97071,28012A,1,200,DISTURBANCE,2015-008524,10E,Sunday,2
2015137653,P40174,8/2/15 2:54,1438502090,MEXICO GRAVEL RD-CO/BALLENGER LN-CO,,-92.2648,38.9851,24332A,2,200,LEAVING THE SCENE ACCIDENT,,40E,Sunday,2
2015137651,P40172,8/2/15 2:53,1438502019,904 VANDIVER DR-CO,,-92.32614,38.97071,28012A,2,200,SHOTS HEARD,,10E,Sunday,2
2015137644,,8/2/15 2:53,1438502011,1306 RANGE LINE ST-CO,,-92.32419,38.96485,28014Q,2,200,CHECK SUBJECT,,30S,Sunday,2
2015137649,P40173,8/2/15 2:52,1438501942,SCOTT BLVD-CO/ROLLINS RD-CO,,-92.3992,38.9494,28161A,2,200,SHOTS FIRED,,50W,Sunday,2
2015137661,P40168,8/2/15 2:16,1438499791,SHAMROCK DR-CO/KELSEY DR-CO,,-92.2548,38.9755,29032Y,2,200,PEACE DISTURBANCE,,40E,Sunday,2
2015137650,P40167,8/2/15 2:13,1438499598,912 BUSINESS LOOP 70 E-CO,,-92.32621,38.96387,28014Q,2,200,PEACE DISTURBANCE,,20E,Sunday,2
2015137635,P40163,8/2/15 2:09,1438499356,1201 BROADWAY E-CO,2,-92.32404,38.95173,29073R,2,200,DISTURBANCE,,70D,Sunday,2
2015137641,,8/2/15 2:07,1438499271,1306 RANGE LINE ST-CO,127,-92.32419,38.96485,28014Q,2,200,DISTURBANCE,,30S,Sunday,2
2015137630,P40162,8/2/15 1:59,1438498754,1306 I70 W-CO,,-92.2625,38.9606,29092V,2,200,PARKING VIOLATION,,40E,Sunday,1
2015137628,,8/2/15 1:58,1438498722,929 BROADWAY E-CO,,-92.32661,38.95168,28124S,2,200,CHECK SUBJECT,,70D,Sunday,1
2015137626,,8/2/15 1:53,1438498397,SHERWOOD DR-CO/BROWN STATION RD-CO,,-92.288,38.9977,24294A,1,200,SHOTS FIRED,2015-008520,30N,Sunday,1
2015137627,P40159,8/2/15 1:53,1438498383,3202 ELEPHANT DR-CO,,-92.34608,38.98582,23354A,12,200,LAW ALARM,,10E,Sunday,1
2015137633,P40160,8/2/15 1:52,1438498369,800 BLK BUSINESS LOOP 70 W-CO,,-92.3494,38.9662,28024A,2,200,TRAFFIC HAZARD,,20W,Sunday,1
2015137632,P40158,8/2/15 1:42,1438497759,411 PROVIDENCE RD S-CO,,-92.33476,38.94676,28131Q,2,200,DWI,,50E,Sunday,1
2015137623,M78364,8/2/15 1:35,1438497312,4301 MESA DR W-CO,B,-92.40015,38.92919,28204A,2,200,ASSIST FIRE,,50W,Sunday,1
2015137620,,8/2/15 1:32,1438497168,1205 BROADWAY E-CO,,-92.32366,38.95179,29073R,2,200,DISTURBANCE,,70,Sunday,1
2015137612,,8/2/15 1:11,1438495904,HITT ST-CO/BROADWAY E-CO,,-92.3255,38.9515,28124S,2,200,DISTURBANCE,,70D,Sunday,1
2015137614,P40157,8/2/15 1:10,1438495851,3301 SHERWOOD DR-CO,,-92.28762,38.99788,24294A,2,200,TRESPASSING,,30N,Sunday,1
2015137613,P40155,8/2/15 0:57,1438495025,PREMIER LN-CO/BROWN STATION RD-CO,,-92.2887,38.9967,24294A,2,200,SHOTS HEARD,,30N,Sunday,0
2015137619,P40156,8/2/15 0:56,1438495000,500 BLK VANDIVER DR-CO,,-92.3301,38.9715,28012A,8,200,ACCIDENT,,10E,Sunday,0
2015137611,M78364,8/2/15 0:55,1438494957,4301 MESA DR W-CO,B,-92.40015,38.92919,28204A,2,200,ASSIST FIRE,,50W,Sunday,0
2015137608,,8/2/15 0:48,1438494489,HITT ST-CO/BROADWAY E-CO,,-92.3255,38.9515,28124S,2,200,FOOT PATROL,,70D,Sunday,0
2015137607,P40154,8/2/15 0:44,1438494294,1001 CLAUDELL LN-CO,103,-92.36565,38.96391,28102A,2,200,DISTURBANCE,,10W,Sunday,0
2015137665,P40153,8/2/15 0:43,1438494209,3850 RANGE LINE ST-CO,,-92.32397,38.9891,23362A,7,200,TRAFFIC HAZARD,,30S,Sunday,0
2015137605,,8/2/15 0:30,1438493400,2501 PROVIDENCE RD S-CO,,-92.34065,38.92335,28243A,2,200,911 CHECKS,,60E,Sunday,0
2015137606,,8/2/15 0:29,1438493389,3522 PRESCOTT DR-CO,,-92.30122,38.91159,29293A,2,200,911 CHECKS,,80S,Sunday,0
2015137602,,8/2/15 0:28,1438493290,2206 WHITE GATE DR-CO,,-92.30396,38.9678,29064A,2,200,911 CHECKS,,40W,Sunday,0
2015137596,,8/2/15 0:09,1438492155,PARIS RD-CO/WILKES BLVD-CO,,-92.3179,38.9589,29071P,2,200,CHECK SUBJECT,2015-008522,70,Sunday,0
2015137599,P40152,8/1/15 23:56,1438491392,1114 PARK AV-CO,,-92.32343,38.95526,29073P,2,200,SUSPICIOUS INCIDENT,,20E,Saturday,23
2015137592,P40150,8/1/15 23:43,1438490603,1520 BUSINESS LOOP 70 W-CO,,-92.36176,38.96715,28023A,2,200,LAW ALARM,,10W,Saturday,23
2015137589,P40147,8/1/15 23:34,1438490080,3301 SHERWOOD DR-CO,,-92.28762,38.99788,24294A,2,200,DISTURBANCE,,30N,Saturday,23
2015137588,P40146,8/1/15 23:33,1438490036,2613 QUAIL DR-CO,,-92.29768,38.96958,29053A,2,200,DISTURBANCE,,40W,Saturday,23
2015137590,,8/1/15 23:33,1438490000,3100 WINGATE CT-CO,,-92.29121,38.95729,29082A,2,200,911 CHECKS,,80N,Saturday,23
2015137583,,8/1/15 23:21,1438489273,2000 BLK BUSINESS LOOP 70 W-CO,,-92.3685,38.9682,28034A,2,200,911 CHECKS,,10W,Saturday,23
2015137584,,8/1/15 23:19,1438489175,812 WORLEY ST W-CO,A,-92.35027,38.95899,28114P,2,200,911 CHECKS,,20W,Saturday,23
2015137581,P40144,8/1/15 23:12,1438488756,4221 BOLD VENTURE DR-CO,,-92.31592,38.99437,24303A,2,200,PEACE DISTURBANCE,,30N,Saturday,23
2015137573,,8/1/15 23:04,1438488295,1300 I70 DR SOUTHWEST-CO,,-92.35788,38.96379,28111A,2,200,TRAFFIC STOP,,20W,Saturday,23
2015137570,,8/1/15 22:58,1438487929,NIFONG BLVD E-CO/BUTTONWOOD DR-CO,,-92.3306,38.9098,28254A,2,200,TRAFFIC STOP,,60E,Saturday,22
2015137566,,8/1/15 22:36,1438486591,500 BLK NIFONG BLVD E-CO,,-92.3323,38.91,28254A,2,200,911 CHECKS,,60E,Saturday,22
2015137562,P40143,8/1/15 22:35,1438486509,RANGE LINE ST-CO/WILKES BLVD-CO,,-92.3248,38.9601,28122Q,2,200,DWI,,20E,Saturday,22
2015137546,,8/1/15 22:28,1438486081,COLLEGE AV N-CO/BUSINESS LOOP 70 E-CO,,-92.3212,38.964,29071P,10,200,TRAFFIC STOP,,70,Saturday,22
2015137534,P40141,8/1/15 22:08,1438484915,2104 IRIS DR-CO,,-92.37723,38.97771,28031A,9,200,SUSPICIOUS PERSON,,10W,Saturday,22
2015137559,P40142,8/1/15 22:07,1438484832,ST CHARLES RD E-BC/I70 DR SOUTHEAST E-BC,,-92.2539,38.9585,29102B,2,200,ACCIDENT,,80N,Saturday,22
2015137548,,8/1/15 22:00,1438484401,700 BLK UPLAND CREEK RD-CO,,0,0,29101A,2,200,911 CHECKS,,80N,Saturday,22
2015137528,,8/1/15 21:52,1438483949,3400 BLK NOTTINGHAM CT-CO,,-92.285703,38.996775,24294A,2,200,911 CHECKS,,30N,Saturday,21
2015137524,F29286,8/1/15 21:43,1438483422,NIFONG BLVD W-CO/OLD MILL CREEK RD S-CO,,-92.3817,38.9109,28273A,7,200,ACCIDENT,,60W,Saturday,21
